University of California - Berkeley,2,Principles of Psychology,PSYCH,PSYCH,,,,http://www.koofers.com/university-of-california-berkeley/psyc/2-p-principles-of-psychology/,,,,,,
University of California - Berkeley,102A,Introduction to Financial Accounting,UGBA,UGBA,,,,http://www.koofers.com/university-of-california-berkeley/ubus/102a-p-introduction-to-financial-account/,,,,,,
University of California - Berkeley,2,Introduction to Statistics,STAT,STAT,,,,http://www.koofers.com/university-of-california-berkeley/stat/2-p-introduction-to-statistics/,,,,,,
University of California - Berkeley,31,"Justice, Nature, and the Geographies of Identity",GEOG,GEOG,,,,http://www.koofers.com/university-of-california-berkeley/geog/31-p-justice-nature-and-the-geographie/,,,,,,
University of California - Berkeley,C160,Scandinavian Myth and Religion,SCANDIN,SCANDIN,,,,http://www.koofers.com/university-of-california-berkeley/scan/c160-p-scandinavian-myth-and-religion/,,,,,,
University of California - Berkeley,C61,"Brain, Mind, and Behavior",MCELLBI,MCELLBI,,,,http://www.koofers.com/university-of-california-berkeley/mbio/c61-brain-mind-and-behavior/,,,,,,
University of California - Berkeley,4A,The Ancient Mediterranean World,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/4a-p-the-ancient-mediterranean-world/,,,,,,
University of California - Berkeley,101B,Macroeconomic Analysis for Business Decisions,UGBA,UGBA,,,,http://www.koofers.com/university-of-california-berkeley/ubus/101b-macroeconomics/,,,,,,
University of California - Berkeley,24,Freshman Seminars,SPANISH,SPANISH,,,,http://www.koofers.com/university-of-california-berkeley/span/24-p-freshman-seminars/,,,,,,
University of California - Berkeley,120,Principles of Engineering Economics,ENGIN,ENGIN,,,,http://www.koofers.com/university-of-california-berkeley/engi/120-p-principles-of-engineering-economic/,,,,,,
University of California - Berkeley,2Ac,Introduction to Archaeology,ANTHRO,ANTHRO,,,,http://www.koofers.com/university-of-california-berkeley/anth/2ac-p-introduction-to-archaeology/,,,,,,
University of California - Berkeley,92,Perspectives in Engineering,ENGIN,ENGIN,,,,http://www.koofers.com/university-of-california-berkeley/engi/92-p-perspectives-in-engineering/,,,,,,
University of California - Berkeley,116,"Seminar on Social, Political, and Ethical Issues in...",PB HLTH,PB HLTH,,,,http://www.koofers.com/university-of-california-berkeley/phth/116-p-seminar-on-social-political-and/,,,,,,
University of California - Berkeley,55,Discrete Mathematics,MATH,MATH,,,,http://www.koofers.com/university-of-california-berkeley/math/55-discrete-mathematics/,,,,,,
University of California - Berkeley,120,Principles of Engineering Economics,ENGIN,ENGIN,,,,http://www.koofers.com/university-of-california-berkeley/engi/120-p-principles-of-engineering-economic/,,,,,,
University of California - Berkeley,2Ac,Introduction to Archaeology,ANTHRO,ANTHRO,,,,http://www.koofers.com/university-of-california-berkeley/anth/2ac-p-introduction-to-archaeology/,,,,,,
University of California - Berkeley,92,Perspectives in Engineering,ENGIN,ENGIN,,,,http://www.koofers.com/university-of-california-berkeley/engi/92-p-perspectives-in-engineering/,,,,,,
University of California - Berkeley,55,Discrete Mathematics,MATH,MATH,,,,http://www.koofers.com/university-of-california-berkeley/math/55-discrete-mathematics/,,,,,,
University of California - Berkeley,116,"Seminar on Social, Political, and Ethical Issues in...",PB HLTH,PB HLTH,,,,http://www.koofers.com/university-of-california-berkeley/phth/116-p-seminar-on-social-political-and/,,,,,,
University of California - Berkeley,10,Introduction to Peace and Conflict Studies,PACS,PACS,,,,http://www.koofers.com/university-of-california-berkeley/peac/10-p-introduction-to-peace-and-conflict/,,,,,,
University of California - Berkeley,45C,Literature in English,ENGLISH,ENGLISH,,,,http://www.koofers.com/university-of-california-berkeley/engl/45c-p-literature-in-english/,,,,,,
University of California - Berkeley,103,Introduction to Finance,UGBA,UGBA,,,,http://www.koofers.com/university-of-california-berkeley/ubus/103-p-introduction-to-finance/,,,,,,
University of California - Berkeley,94,Theory and Practice of Meditation,PACS,PACS,,,,http://www.koofers.com/university-of-california-berkeley/peac/94-p-theory-and-practice-of-meditation/,,,,,,
University of California - Berkeley,50Ac,Introduction to Culture and Natural Resource Manage...,ESPM,ESPM,,,,http://www.koofers.com/university-of-california-berkeley/espm/50ac-p-introduction-to-culture-and-natur/,,,,,,
University of California - Berkeley,45,Survey of World History,IAS,IAS,,,,http://www.koofers.com/university-of-california-berkeley/inar/45-p-survey-of-world-history/,,,,,,
University of California - Berkeley,179,Undergraduate Colloquium on Political Science,POL SCI,POL SCI,,,,http://www.koofers.com/university-of-california-berkeley/poli/179-undergraduate-colloquium-on-politica/,,,,,,
University of California - Berkeley,53,Multivariable Calculus,MATH,MATH,,,,http://www.koofers.com/university-of-california-berkeley/math/53-multivariable-calculus/,,,,,,
University of California - Berkeley,100B,Economic Analysis--Macro,ECON,ECON,,,,http://www.koofers.com/university-of-california-berkeley/econ/100b-p-economic-analysis--macro/,,,,,,
University of California - Berkeley,5,Introduction to International Relations,POL SCI,POL SCI,,,,http://www.koofers.com/university-of-california-berkeley/poli/5-p-introduction-to-international-relati/,,,,,,
